t,d,spd_lim,tfc_flw,traf_lig,tfc_sgn,toll_booth,curvature,slope,velocity_kmh_raw
128.8,64.9861111,50,27,0,0,0,0.0000742,1.906649,3
128.9,65.0694444,50,27,0,0,0,0.0000742,1.9062124,3
129,65.1527778,50,27,0,0,0,0.0000741,1.9057757,3
129.1,65.2361111,50,27,0,0,0,0.0000741,1.9053392,3
129.2,65.3194444,50,27,0,0,0,0.000074,1.9049027,3
129.3,65.4027778,50,27,0,0,0,0.000074,1.9044662,3
129.4,65.4861111,50,27,0,0,0,0.000074,1.9040299,3
129.5,65.5694444,50,27,0,0,0,0.000074,1.9035935,3
129.6,65.6527778,50,27,0,0,0,0.000074,1.9031573,3
129.7,65.7361111,50,27,0,0,0,0.000074,1.902721,3
129.8,65.8194444,50,27,0,0,0,0.000074,1.9022849,3
129.9,65.9027778,50,27,0,0,0,0.000074,1.9018488,3
130,65.9861111,50,27,0,0,0,0.0000741,1.9014127,3
130.1,66.0694444,50,27,0,0,0,0.0000741,1.9009767,3
130.2,66.1527778,50,27,0,0,0,0.0000742,1.9005408,3
130.3,66.2361111,50,27,0,0,0,0.0000743,1.9001049,3
130.4,66.3194444,50,27,0,0,0,0.0000744,1.8996691,3
130.5,66.4027778,50,27,0,0,0,0.0000744,1.8992333,3
130.6,66.4861111,50,27,0,0,0,0.0000746,1.8987976,3
130.7,66.5694444,50,27,0,0,0,0.0000747,1.898362,3
130.8,66.6527778,50,27,0,0,0,0.0000748,1.8979264,3
130.9,66.7361111,50,27,0,0,0,0.0000749,1.8974909,3
131,66.8194444,50,27,0,0,0,0.0000751,1.8970554,3
131.1,66.9027778,50,27,0,0,0,0.0000753,1.89662,3
131.2,66.9861111,50,27,0,0,0,0.0000754,1.8961846,3
131.3,67.0833333,50,27,0,0,0,0.0000757,1.8956767,4
131.4,67.1944444,50,27,0,0,0,0.0000759,1.8950964,4
131.5,67.3055556,50,27,0,0,0,0.0000762,1.8945162,4
131.6,67.4166667,50,27,0,0,0,0.0000766,1.8939361,4
131.7,67.5277778,50,27,0,0,0,0.0000769,1.8933561,4
131.8,67.6388889,50,27,0,0,0,0.0000773,1.8927762,4
131.9,67.75,50,27,0,0,0,0.0000777,1.8921963,4
132,67.8611111,50,27,0,0,0,0.0000781,1.8916166,4
132.1,67.9722222,50,27,0,0,0,0.0000786,1.891037,4
132.2,68.0833333,50,27,0,0,0,0.000079,1.8904575,4
132.3,68.1944444,50,27,0,0,0,0.0000795,1.8898781,4
132.4,68.2916667,50,27,0,0,0,0.00008,1.8893712,3
132.5,68.375,50,27,0,0,0,0.0000804,1.8889367,3
132.6,68.4583333,50,27,0,0,0,0.0000808,1.8885023,3
132.7,68.5416667,50,27,0,0,0,0.0000813,1.888068,3
132.8,68.625,50,27,0,0,0,0.0000817,1.8876338,3
132.9,68.7083333,50,27,0,0,0,0.0000822,1.8871996,3
133,68.7916667,50,27,0,0,0,0.0000827,1.8867654,3
133.1,68.875,50,27,0,0,0,0.0000832,1.8863313,3
133.2,68.9583333,50,27,0,0,0,0.0000837,1.8858973,3
133.3,69.0416667,50,27,0,0,0,0.0000843,1.8854633,3
133.4,69.125,50,27,0,0,0,0.0000848,1.8850293,3
133.5,69.2083333,50,27,0,0,0,0.0000854,1.8845955,3
133.6,69.2916667,50,27,0,0,0,0.000086,1.8841616,3
133.7,69.375,50,27,0,0,0,0.0000866,1.8837279,3
133.8,69.4583333,50,27,0,0,0,0.0000873,1.8832942,3
133.9,69.5416667,50,27,0,0,0,0.0000879,1.8828605,3
134,69.625,50,27,0,0,0,0.0000886,1.8824269,3
134.1,69.7083333,50,27,0,0,0,0.0000893,1.8819934,3
