t,d,spd_lim,tfc_flw,traf_lig,tfc_sgn,toll_booth,curvature,slope,velocity_kmh_raw
220890.42,3574.541412,130,115,0,0,0,-0.0000024,0.3750551,119
220890.92,3591.06919,130,114,0,0,0,0.0000424,0.3755381,119
220891.42,3607.596968,130,115,0,0,0,0.0000226,0.375974,119
220891.92,3624.124745,130,114,0,0,0,-0.000009,0.3763503,119
220892.42,3640.652523,130,113,0,0,0,0.0000356,0.3766877,119
220892.92,3657.110857,130,114,0,0,0,0.0000039,0.3769779,118
220893.42,3673.499745,130,113,0,0,0,0.000016,0.3772073,118
220893.92,3689.888634,130,114,0,0,0,0.0000094,0.3773999,118
220894.42,3706.277523,130,113,0,0,0,0.0000638,0.3775383,118
220894.92,3722.666412,130,114,0,0,0,0.0000065,0.3776325,118
220895.42,3739.055301,130,113,0,0,0,-0.0000003,0.3776915,118
220895.92,3755.44419,130,113,0,0,0,0.0000343,0.3776837,118
220896.42,3771.833079,130,113,0,0,0,0.0000209,0.3776391,118
220896.92,3788.221968,130,114,0,0,0,-0.0000003,0.3775473,118
220897.42,3804.610857,130,114,0,0,0,0.0000166,0.3774002,118
220897.92,3820.999745,130,114,0,0,0,-0.0000009,0.3772122,118
220898.42,3837.388634,130,113,0,0,0,0.0000299,0.3769761,118
220898.92,3853.777523,130,114,0,0,0,0.000018,0.3766905,118
220899.42,3869.888634,130,114,0,0,0,-0.0000326,0.3763709,114
220899.92,3885.999745,130,113,0,0,0,0.0000277,0.3760036,118
220900.42,3902.388634,130,114,0,0,0,0.0000301,0.3755759,118
220900.92,3918.777523,130,114,0,0,0,0.0000117,0.3751022,118
220901.42,3935.166412,130,115,0,0,0,-0.0000006,0.3745866,118
220901.92,3951.555301,130,114,0,0,0,0.0000026,0.3740242,118
220902.42,3967.94419,130,115,0,0,0,0.0000159,0.373419,118
220902.92,3984.055301,130,115,0,0,0,0,0.3727811,114
220903.42,4000.166412,130,115,0,0,0,-0.0000005,0.3720899,118
220903.92,4016.555301,130,114,0,0,0,0.0000066,0.3713393,118
220904.42,4032.94419,130,114,0,0,0,0.0000419,0.3705386,118
220904.92,4049.333079,130,114,0,0,0,-0.0000329,0.3697009,118
220905.42,4065.791412,130,115,0,0,0,0.000031,0.3687977,119
220905.92,4082.31919,130,114,0,0,0,-0.0000292,0.3678361,119
220906.42,4098.846968,130,115,0,0,0,0.0000063,0.3668254,119
220906.92,4115.374745,130,114,0,0,0,-0.00002,0.3657634,119
220907.42,4131.902523,130,115,0,0,0,0.0000213,0.3646405,119
220907.92,4148.426974,130,114,0,0,0,-0.0000031,0.3634811,118.9520873
220908.42,4164.88198,130,115,0,0,0,0.0000012,0.3622763,118
220908.92,4181.270869,130,114,0,0,0,-0.0000018,0.3610296,118
220909.42,4197.656472,130,115,0,0,0,0.0000095,0.3597339,117.9526881
220909.92,4213.972631,130,114,0,0,0,0.0000175,0.3584062,117
220910.42,4230.222631,130,115,0,0,0,-0.0000198,0.3570676,117
220910.92,4246.472631,130,114,0,0,0,-0.000012,0.3556883,117
220911.42,4262.722631,130,115,0,0,0,0.0000252,0.3542784,117
220911.92,4279.042075,130,114,0,0,0,-0.0000186,0.3528582,118
220912.42,4295.430964,130,115,0,0,0,-0.0000098,0.35141,118
220912.92,4311.819853,130,115,0,0,0,-0.0000068,0.3499453,118
220913.42,4328.278186,130,115,0,0,0,-0.0000206,0.3484796,119
220913.92,4344.805964,130,115,0,0,0,0.0000248,0.3469988,119
220914.42,4361.333742,130,115,0,0,0,-0.0000112,0.3455188,119
220914.92,4377.86152,130,115,0,0,0,-0.0000207,0.3440528,119
220915.42,4394.389298,130,115,0,0,0,0.0000256,0.3425885,119
220915.92,4410.917075,130,115,0,0,0,-0.0000138,0.341141,119
220916.42,4427.444853,130,115,0,0,0,-0.0000015,0.3397047,119
220916.92,4443.972631,130,115,0,0,0,-0.0000201,0.3382804,119
220917.42,4460.500409,130,115,0,0,0,0.0000101,0.3368747,119
220917.92,4476.772808,130,115,0,0,0,0.0000017,0.3355036,115.3225497
220918.42,4493.114652,130,115,0,0,0,-0.0000099,0.334143,120
220918.92,4509.781318,130,115,0,0,0,0.0000025,0.3327698,120
220919.42,4526.447985,130,115,0,0,0,-0.0000025,0.3314073,120
220919.92,4543.114652,130,115,0,0,0,0.0000222,0.3300732,120
220920.42,4559.781318,130,115,0,0,0,-0.0000121,0.328741,120
220920.92,4576.447985,130,115,0,0,0,-0.0000009,0.3274211,120
220921.42,4593.114652,130,115,0,0,0,-0.0000219,0.3261039,120
220921.92,4609.781318,130,115,0,0,0,0.0000106,0.3248002,120
220922.42,4626.447985,130,115,0,0,0,0.0000033,0.3235119,120
220922.92,4643.114652,130,115,0,0,0,-0.0000005,0.3222322,120
220923.42,4659.781318,130,115,0,0,0,-0.0000012,0.3209632,120
220923.92,4676.383026,130,115,0,0,0,-0.0000123,0.3197136,119.0645975
220924.42,4692.91529,130,115,0,0,0,0.0000237,0.3184729,119
220924.92,4709.428413,130,115,0,0,0,-0.0000332,0.3172459,118.7889673
220925.42,4725.918536,130,115,0,0,0,0.0000207,0.3160366,118.6688095
220925.92,4742.358356,130,115,0,0,0,0.0000021,0.3148402,118.0645975
220926.42,4758.751731,130,115,0,0,0,0,0.313659,118
220926.92,4775.14062,130,115,0,0,0,-0.0000001,0.3124826,118
220927.42,4791.529509,130,115,0,0,0,0,0.3113258,118
220927.92,4807.918398,130,115,0,0,0,0.0000002,0.3101686,118
220928.42,4824.239055,130,115,0,0,0,-0.0000009,0.309039,117.017457
220928.92,4840.490267,130,115,0,0,0,0.0000047,0.307927,117
220929.42,4856.740267,130,115,0,0,0,-0.0000076,0.3068165,117
220929.92,4872.990267,130,115,0,0,0,-0.0000247,0.3057195,117
220930.42,4889.307861,130,115,0,0,0,0.0000247,0.3046273,117.9733573
220930.92,4905.6949,130,115,0,0,0,-0.0000055,0.3035432,118
220931.42,4922.083789,130,115,0,0,0,-0.0000314,0.3024734,118
220931.92,4938.472678,130,115,0,0,0,0.0000156,0.3014076,118
220932.42,4954.861566,130,115,0,0,0,0.0000225,0.3003517,118
220932.92,4971.250455,130,115,0,0,0,-0.0000019,0.2993176,118
220933.42,4987.639344,130,115,0,0,0,-0.0000077,0.2982845,118
220933.92,5004.028233,130,115,0,0,0,-0.0000302,0.2972671,118
220934.42,5020.417122,130,115,0,0,0,0.0000252,0.2962601,118
220934.92,5036.806011,130,115,0,0,0,-0.0000024,0.2952612,118
220935.42,5053.1949,130,115,0,0,0,-0.0000213,0.2942759,118
220935.92,5069.583789,130,115,0,0,0,0.0000341,0.2933033,118
220936.42,5085.972678,130,115,0,0,0,0.0000213,0.2923428,118
220936.92,5102.361566,130,115,0,0,0,-0.0000257,0.291385,118
220937.42,5118.750455,130,115,0,0,0,-0.0000116,0.2904445,118
220937.92,5135.139344,130,115,0,0,0,-0.0000018,0.289517,118
220938.42,5151.528233,130,115,0,0,0,0.0000212,0.288594,118
220938.92,5167.917122,130,115,0,0,0,0.0000065,0.2876886,118
220939.42,5184.306011,130,115,0,0,0,-0.0000245,0.2867933,118
220939.92,5200.6949,130,115,0,0,0,0.0000256,0.2858988,118
220940.42,5216.820171,130,115,0,0,0,-0.0000025,0.2850409,114.2039078
220940.92,5232.945443,130,115,0,0,0,0.0000181,0.2841963,118
220941.42,5249.334331,130,115,0,0,0,-0.0000246,0.2833373,118
220941.92,5265.445443,130,115,0,0,0,0.000061,0.2825073,114
220942.42,5281.556554,130,115,0,0,0,-0.0000028,0.2816917,118
220942.92,5297.945443,130,115,0,0,0,0.0000113,0.2808685,118
220943.42,5314.33054,130,115,0,0,0,-0.0000217,0.2800551,117.9453968
220943.92,5330.646192,130,115,0,0,0,0.0000131,0.2792592,117
220944.42,5346.896192,130,115,0,0,0,-0.0000192,0.2784813,117
220944.92,5363.146192,130,115,0,0,0,0.0000085,0.2777113,117
220945.42,5379.396192,130,115,0,0,0,0.000015,0.2769479,117
220945.92,5395.650123,130,115,0,0,0,-0.0000053,0.2761937,117.056611
220946.42,5411.973499,130,115,0,0,0,0.0000224,0.2754558,118
220946.92,5428.362388,130,115,0,0,0,-0.0000128,0.2747245,118
220947.42,5444.751277,130,115,0,0,0,-0.0000085,0.2739972,118
220947.92,5460.862388,130,115,0,0,0,0.000005,0.273295,114
220948.42,5476.973499,130,115,0,0,0,-0.0000323,0.2726042,118
220948.92,5493.362388,130,115,0,0,0,-0.0000009,0.271915,118
220949.42,5509.820721,130,115,0,0,0,-0.0000031,0.2712323,119
220949.92,5526.348499,130,115,0,0,0,0.0000312,0.2705614,119
220950.42,5542.876277,130,115,0,0,0,0.0000018,0.2698975,119
220950.92,5559.404055,130,115,0,0,0,0.0000041,0.2692442,119
220951.42,5575.931833,130,115,0,0,0,-0.0000331,0.2685993,119
220951.92,5592.45961,130,115,0,0,0,0.0000153,0.267968,119
220952.42,5608.987388,130,115,0,0,0,-0.0000332,0.2673464,119
220952.92,5625.515166,130,115,0,0,0,0.0000032,0.2667426,119
220953.42,5642.042944,130,115,0,0,0,0.000001,0.2661453,119
220953.92,5658.501277,130,115,0,0,0,0.0000002,0.2655669,118
220954.42,5674.890166,130,115,0,0,0,0.000002,0.2649944,118
220954.92,5691.279055,130,115,0,0,0,0.0000291,0.2644343,118
220955.42,5707.667944,130,115,0,0,0,-0.0000192,0.2638841,118
220955.92,5724.056833,130,115,0,0,0,0.0000057,0.2633478,118
220956.42,5740.445721,130,115,0,0,0,-0.0000125,0.262822,118
220956.92,5756.83461,130,115,0,0,0,0.0000185,0.2623044,118
220957.42,5773.223499,130,115,0,0,0,0.0000535,0.2618045,118
220957.92,5789.612388,130,115,0,0,0,-0.0000407,0.2613113,118
220958.42,5806.001277,130,115,0,0,0,0.0000148,0.2608319,118
